id,ceiling_height,metro_minutes,metro_walking,total_area,living_area,kitchen_area,price,utilities_amount,utilities_included,prepayment_months,is_long_rental_term,ceiling_height_known,rooms_count,types_room,floor,house_floor,house_type,parking,renovation,count_loggia,count_balcony,view_of_courtyard,view_of_street,combined_bathroom_count,separate_bathroom_count,is_child,is_pet,room_furniture,kitchen_furniture,bath,shower_cabin,washing_machine,air_conditioner,dishwasher,tv,fridge,internet,telephone,count_passenger_lift,count_freight_lift,is_garbage_chute,living_area_known,kitchen_area_known
272244255,2.64,6,1,90.0,10.0,10.0,145000.0,0.0,1,2.0,1,0,3.0,", Оба варианта",4,12,5.0,0.0,,,,0.0,1.0,0.0,1.0,0,0,1,0,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,1,0
272701749,3.0,7,1,120.0,86.0,10.0,165000.0,0.0,1,1.0,1,1,2.0,,4,4,7.0,0.0,,,,0.0,1.0,1.0,0.0,0,0,1,0,0,1.0,1,1.0,1.0,0.0,0,1,0,0.0,0.0,0.0,1,1
271204399,2.64,7,1,170.0,103.0,18.0,175000.0,0.0,1,1.0,1,0,5.0,,5,5,,,2.0,,,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,,1,1
274879736,3.2,5,1,140.0,53.0,10.0,180000.0,0.0,1,1.0,1,1,3.0,,4,6,7.0,1.0,1.0,,,1.0,1.0,2.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,0.0,1,1
271827359,2.64,7,1,41.0,19.0,9.0,180000.0,0.0,1,1.0,1,0,1.0,,10,13,,,3.0,,,,,1.0,0.0,0,0,1,1,0,1.0,0,1.0,1.0,1.0,1,1,0,1.0,0.0,,0,0
256631941,3.0,7,1,120.0,72.0,15.0,190000.0,0.0,1,1.0,1,1,3.0,", Оба варианта",4,5,7.0,0.0,,,,0.0,1.0,2.0,0.0,1,1,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,0.0,0.0,1,1
272917777,2.64,10,1,95.0,55.0,15.0,200000.0,0.0,1,1.0,1,0,3.0,", Изолированная",3,9,9.0,4.0,2.0,0.0,1.0,,,0.0,2.0,0,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,0.0,0,0
252536547,2.64,4,1,130.0,15.0,15.0,220000.0,0.0,1,1.0,1,0,4.0,,4,5,5.0,,1.0,,,1.0,0.0,2.0,0.0,1,1,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,1.0,1,0
274434108,2.64,7,1,70.0,48.0,14.0,230000.0,0.0,1,1.0,1,0,3.0,", Оба варианта",24,26,0.0,,3.0,,,1.0,0.0,2.0,0.0,1,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,2.0,2.0,1.0,1,1
272559990,2.64,7,1,63.0,31.0,9.0,270000.0,0.0,1,1.0,1,0,2.0,,2,13,,,3.0,,,,,1.0,0.0,0,0,1,1,1,0.0,0,0.0,0.0,1.0,0,0,0,1.0,0.0,,0,0
269465572,2.64,7,1,189.0,77.0,15.0,330000.0,0.0,1,1.0,1,0,4.0,", Изолированная",2,9,5.0,4.0,2.0,0.0,1.0,,,0.0,2.0,0,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,1.0,0,0
263779667,3.8,4,1,120.0,80.0,20.0,330000.0,0.0,1,1.0,1,1,2.0,,2,6,5.0,4.0,,,,1.0,0.0,1.0,1.0,0,0,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,1,1
272128059,2.64,8,1,212.0,81.0,15.0,350000.0,0.0,1,1.0,1,0,4.0,,6,17,,,3.0,,,1.0,1.0,2.0,0.0,1,1,0,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,,1,0
224335583,2.64,12,1,111.0,81.0,15.0,350000.0,0.0,1,1.0,1,0,4.0,,9,10,,,2.0,1.0,0.0,,,2.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,,1,0
271627634,2.64,7,1,92.0,31.0,9.0,350000.0,0.0,1,1.0,1,0,2.0,,3,13,,,3.0,,,,,1.0,0.0,0,0,1,1,1,1.0,1,1.0,0.0,1.0,1,0,0,1.0,0.0,,0,0
274700592,2.64,4,1,132.0,81.0,15.0,350000.0,0.0,1,1.0,1,0,4.0,,12,13,,,0.0,,,0.0,1.0,2.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,,1,1
273231375,2.64,5,1,202.0,81.0,15.0,360000.0,0.0,1,1.0,1,0,4.0,,3,6,,,3.0,,,,,1.0,0.0,0,0,1,1,1,1.0,1,1.0,0.0,1.0,1,0,0,1.0,0.0,,0,0
271586905,2.64,7,1,123.0,31.0,9.0,400000.0,0.0,1,1.0,1,0,2.0,,7,13,,,3.0,,,,,1.0,0.0,0,0,1,1,1,1.0,0,1.0,1.0,1.0,1,0,0,1.0,0.0,,0,0
274315960,2.64,10,1,130.0,50.0,10.0,450000.0,0.0,1,1.0,1,0,3.0,,3,7,,,3.0,0.0,1.0,,,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,0,0,1.0,0.0,,0,0
272845144,2.64,15,1,180.0,50.0,10.0,450000.0,0.0,1,1.0,1,0,3.0,,6,9,,,3.0,,,,,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,0,0,1.0,0.0,,0,0
274743086,2.64,4,1,220.0,40.0,18.0,450000.0,0.0,1,1.0,1,0,5.0,,4,9,9.0,,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,4.0,0.0,0.0,1,0
271776317,2.64,6,1,180.0,81.0,15.0,450000.0,0.0,1,1.0,1,0,4.0,,6,11,,,2.0,,,1.0,0.0,2.0,0.0,1,1,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,,1,1
267884643,3.2,15,1,206.0,111.0,13.0,470000.0,0.0,1,2.0,1,1,4.0,,3,9,8.0,4.0,3.0,,,1.0,1.0,2.0,1.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0.0,1,1
274252226,2.64,6,1,215.0,100.0,18.0,500000.0,0.0,1,1.0,1,0,5.0,", Изолированная",2,13,9.0,4.0,2.0,,,1.0,0.0,0.0,4.0,1,1,0,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,0.0,0,0
273970263,3.2,7,1,195.0,100.0,20.0,520000.0,0.0,1,1.0,1,1,4.0,", Изолированная",7,7,5.0,0.0,3.0,0.0,1.0,,,2.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1.0,1,1
269515978,3.2,4,1,186.0,120.0,25.0,590000.0,0.0,1,1.0,1,1,4.0,", Оба варианта",4,6,5.0,4.0,,,,1.0,0.0,2.0,0.0,1,0,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,1,1
274009456,3.2,5,1,53.0,31.0,9.0,80000.0,0.0,1,1.0,1,1,2.0,", Оба варианта",11,24,,,2.0,,,1.0,1.0,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,,1,1
274723871,2.5,10,1,53.0,36.0,10.0,80000.0,0.0,1,1.0,1,1,2.0,", Изолированная",5,24,0.0,0.0,2.0,,,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,0,0,1.0,1.0,1.0,1,1
274548003,2.64,6,1,60.0,31.0,9.0,90000.0,0.0,1,1.0,1,0,2.0,", Смежная",23,24,,0.0,1.0,,,0.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,2.0,0.0,,1,1
229808794,2.64,9,1,30.0,19.0,9.0,95000.0,0.0,1,1.0,1,0,1.0,,21,26,,0.0,3.0,,,0.0,1.0,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,2.0,2.0,,0,0
274903280,2.64,6,1,80.0,50.0,20.0,100000.0,0.0,1,1.0,1,0,3.0,", Оба варианта",2,12,5.0,,2.0,,,,,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,1.0,1,1
271439388,2.8,5,1,68.0,30.0,25.0,100000.0,0.0,1,1.0,1,1,3.0,", Оба варианта",5,6,5.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1.0,1,1
273474991,2.8,10,1,55.0,32.0,8.0,105000.0,0.0,1,1.0,1,1,2.0,,7,16,6.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1.0,1,1
274135582,3.2,2,1,55.0,31.0,9.0,110000.0,0.0,1,1.0,1,1,2.0,", Оба варианта",8,10,,0.0,2.0,,,0.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,,1,1
274880892,2.64,9,1,103.0,50.0,10.0,120000.0,0.0,1,1.0,1,0,3.0,,2,3,5.0,,3.0,,,1.0,1.0,1.0,0.0,1,1,0,1,1,0.0,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0,0
271716464,2.64,10,1,80.0,50.0,10.0,120000.0,0.0,1,1.0,1,0,3.0,,5,6,,,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,,1,1
271249218,3.0,5,1,65.0,44.0,8.0,130000.0,0.0,1,1.0,1,1,2.0,", Оба варианта",1,7,5.0,4.0,3.0,,,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1.0,1,1
274012210,3.4,5,1,98.0,46.0,13.0,135000.0,0.0,1,1.0,1,1,2.0,,5,5,7.0,1.0,2.0,,,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,0.0,1,1
269317588,2.64,9,1,40.0,32.0,7.0,135000.0,0.0,1,1.0,1,1,2.0,,21,26,9.0,,3.0,,,1.0,1.0,1.0,1.0,0,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,2.0,2.0,0.0,1,1
273650910,2.64,9,1,89.4,45.6,8.0,135000.0,0.0,1,1.0,1,0,2.0,", Оба варианта",5,6,5.0,,2.0,,,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1.0,1,0
273823802,2.64,6,1,90.0,50.0,10.0,145000.0,0.0,1,1.0,1,0,3.0,,4,12,5.0,,3.0,,,1.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,1.0,0,0
272821193,3.2,5,1,90.0,50.0,10.0,150000.0,0.0,1,1.0,1,1,3.0,", Оба варианта",7,7,,0.0,2.0,,,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,1,1.0,0.0,,1,1
274103646,2.64,6,1,100.0,60.0,12.0,150000.0,0.0,1,1.0,1,0,3.0,", Изолированная",5,5,7.0,1.0,1.0,,,,,1.0,1.0,1,1,1,1,0,0.0,1,1.0,0.0,1.0,1,1,1,1.0,0.0,0.0,1,1
236632140,2.64,9,1,43.3,32.0,11.0,150000.0,0.0,1,1.0,1,1,2.0,,12,26,9.0,,3.0,,,1.0,0.0,2.0,0.0,0,0,0,1,0,1.0,1,1.0,1.0,0.0,1,1,1,0.0,4.0,0.0,0,0
274478078,3.0,8,1,110.0,68.0,10.0,160000.0,0.0,1,1.0,1,1,3.0,", Изолированная",10,12,6.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1.0,1,1
272710931,3.0,7,1,120.0,86.0,10.0,165000.0,0.0,1,1.0,1,1,2.0,,4,4,7.0,,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,0.0,0.0,0.0,1,1
272047599,3.0,6,1,117.0,80.0,12.0,170000.0,0.0,1,1.0,1,1,3.0,,8,8,5.0,1.0,2.0,,,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1.0,1,1
273235893,3.0,10,1,120.0,54.0,34.0,180000.0,0.0,1,1.0,1,1,3.0,,4,6,8.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,0.0,1,1
271487126,2.64,10,1,96.0,64.0,8.0,180000.0,0.0,1,1.0,1,0,4.0,", Смежная",3,5,5.0,,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1.0,1,1
236952590,2.64,8,1,120.0,71.0,15.0,190000.0,0.0,1,1.0,1,1,2.0,,4,5,7.0,1.0,1.0,,,1.0,0.0,2.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,0.0,1,1
267882068,2.64,9,1,120.0,50.0,10.0,195000.0,0.0,1,1.0,1,0,3.0,,2,12,5.0,,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1.0,0,0
271577440,3.2,10,1,75.0,48.0,8.0,200000.0,0.0,1,1.0,1,1,2.0,,4,10,8.0,4.0,3.0,,,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,0.0,1,1
273795577,2.64,5,1,99.0,55.0,15.0,200000.0,0.0,1,1.0,1,0,3.0,,3,9,9.0,,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,0.0,0,0
271764581,3.2,10,1,130.0,78.0,15.0,220000.0,0.0,1,1.0,1,1,4.0,,4,6,7.0,0.0,3.0,,,1.0,0.0,2.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,0.0,1,1
274744370,2.64,8,1,120.0,50.0,10.0,230000.0,0.0,1,1.0,1,0,3.0,,5,9,,1.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,1,1,1,1,1,1.0,1,1.0,0.0,1.0,1,0,1,1.0,1.0,,0,0
274442273,2.64,7,1,105.0,55.0,15.0,250000.0,0.0,1,1.0,1,0,3.0,", Изолированная",2,4,9.0,4.0,2.0,,,,,0.0,2.0,0,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,0.0,0,0
273689040,3.0,9,1,115.0,81.0,14.0,250000.0,0.0,1,1.0,1,1,3.0,,7,7,9.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0.0,1,1
274455073,3.2,7,1,165.0,103.0,18.0,250000.0,0.0,1,1.0,1,1,5.0,", Оба варианта",4,8,,0.0,2.0,,,1.0,1.0,3.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,,1,1
272262503,2.64,8,1,65.0,19.0,9.0,270000.0,0.0,1,1.0,1,0,1.0,,2,13,,4.0,3.0,,,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,,1,0
267127816,3.0,20,1,76.0,40.0,9.0,270000.0,0.0,1,1.0,1,1,2.0,,6,13,8.0,4.0,2.0,,,0.0,1.0,1.0,1.0,0,0,1,0,0,1.0,0,1.0,1.0,1.0,1,1,0,1.0,1.0,0.0,1,1
274999073,3.2,4,1,126.0,50.0,10.0,300000.0,0.0,1,1.0,1,1,3.0,", Оба варианта",9,9,,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1,1,1,1,1,1.0,0,1.0,0.0,1.0,1,1,1,1.0,0.0,,0,0
273894772,3.2,10,1,124.0,50.0,10.0,300000.0,0.0,1,1.0,1,1,3.0,", Оба варианта",10,17,,4.0,2.0,,,1.0,1.0,2.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,,1,1
274085397,3.8,5,1,130.0,100.0,20.0,330000.0,0.0,1,1.0,1,1,2.0,", Изолированная",2,6,5.0,4.0,3.0,,,1.0,1.0,1.0,1.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1.0,1,1
269357269,3.2,5,1,190.0,81.0,15.0,330000.0,0.0,1,1.0,1,1,4.0,", Оба варианта",2,8,,4.0,2.0,,,1.0,1.0,2.0,0.0,1,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,1.0,0.0,,1,1
273906122,3.0,4,1,178.0,81.0,17.0,350000.0,0.0,1,1.0,1,1,4.0,,13,13,9.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,2.0,0.0,0.0,0,0
241709509,3.0,15,1,135.0,90.0,10.0,350000.0,0.0,1,1.0,1,1,4.0,,9,10,6.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,0.0,1,1
267357413,2.64,8,1,130.0,81.0,15.0,350000.0,0.0,1,1.0,1,0,4.0,,9,11,,4.0,3.0,,,0.0,1.0,1.0,0.0,0,0,0,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,,1,1
268872145,3.2,10,1,212.0,81.0,15.0,350000.0,0.0,1,1.0,1,1,4.0,", Оба варианта",6,17,,,2.0,,,1.0,1.0,3.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,,1,1
272718014,2.64,8,1,178.0,25.0,16.0,350000.0,0.0,1,1.0,1,0,4.0,", Изолированная",13,13,8.0,,2.0,0.0,1.0,,,2.0,2.0,0,0,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,1,0
274095176,2.64,5,1,201.0,160.0,15.0,360000.0,0.0,1,1.0,1,0,4.0,,3,5,5.0,,3.0,,,0.0,1.0,3.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1.0,1,1
272406227,3.4,9,1,181.0,120.0,25.0,370000.0,0.0,1,1.0,1,1,5.0,,5,8,5.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1.0,1,1
269938440,2.64,15,1,123.6,98.0,11.0,400000.0,0.0,1,1.0,1,0,2.0,,7,13,9.0,,2.0,,,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,0.0,1,0
265972115,2.64,8,1,129.0,55.0,15.0,400000.0,0.0,1,1.0,1,0,3.0,,5,13,9.0,,3.0,,,,,2.0,0.0,0,0,1,1,1,1.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,0,0
272294030,3.2,7,1,176.0,81.0,15.0,400000.0,0.0,1,1.0,1,1,4.0,", Оба варианта",2,4,,0.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,1,1,0,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,,1,0
271917911,3.3,9,1,190.0,81.0,17.0,400000.0,0.0,1,1.0,1,1,4.0,,7,16,9.0,4.0,3.0,,,1.0,1.0,3.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,4.0,1.0,0.0,0,0
272096512,3.2,7,1,180.0,81.0,15.0,450000.0,0.0,1,1.0,1,1,4.0,", Оба варианта",6,11,,0.0,2.0,,,1.0,1.0,2.0,0.0,1,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,1.0,0.0,,1,1
259213637,3.3,2,1,110.0,55.0,15.0,500000.0,0.0,1,1.0,1,1,3.0,", Смежная",5,7,9.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,0.0,0,0
271066176,3.2,7,1,180.0,103.0,18.0,500000.0,0.0,1,1.0,1,1,5.0,", Оба варианта",7,7,,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,,1,1
274751643,3.0,9,1,190.0,55.0,15.0,500000.0,0.0,1,1.0,1,1,3.0,,7,16,9.0,4.0,3.0,,,1.0,1.0,0.0,2.0,1,1,0,1,1,1.0,1,1.0,1.0,0.0,1,1,1,3.0,1.0,0.0,0,0
272470364,2.64,9,1,180.0,150.0,20.0,500000.0,0.0,1,1.0,1,0,5.0,,6,6,9.0,,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,3.0,0.0,0.0,1,1
271499362,2.64,6,1,209.0,81.0,17.0,550000.0,0.0,1,1.0,1,0,4.0,", Изолированная",5,9,9.0,,1.0,,,1.0,1.0,3.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,4.0,0.0,0.0,0,0
265591858,3.2,6,1,173.1,55.0,15.0,550000.0,0.0,1,1.0,1,1,3.0,,10,16,9.0,4.0,3.0,1.0,0.0,,,2.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,4.0,0.0,0.0,0,0
274686779,2.74,4,0,76.0,44.8,12.9,60000.0,0.0,1,1.0,1,1,3.0,", Изолированная",13,14,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1.0,1,1
274862000,2.6,25,0,35.3,14.0,14.0,36000.0,0.0,1,1.0,1,1,1.0,,9,9,9.0,,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,1,1
274747534,2.7,25,0,71.7,34.5,20.0,55000.0,0.0,1,1.0,1,1,2.0,", Смежная",9,9,9.0,,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,1,1,1,1.0,0,0.0,1.0,1.0,1,1,0,1.0,0.0,0.0,1,1
273551383,2.64,20,1,41.2,19.0,8.5,36000.0,0.0,1,1.0,1,0,1.0,,13,15,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,2.0,0.0,1.0,0,0
273693111,2.64,10,1,70.0,45.0,12.0,65000.0,0.0,1,1.0,1,1,3.0,", Изолированная",9,14,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,2.0,1.0,1.0,1,1
273510895,2.74,4,0,40.0,20.0,8.0,30000.0,0.0,1,1.0,1,1,1.0,,8,14,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,1.0,0.0,1,1,0,2.0,0.0,1.0,1,1
265111957,2.64,4,0,57.0,34.0,10.0,45000.0,0.0,1,1.0,1,1,2.0,", Изолированная",12,22,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,3.0,0.0,1.0,1,1
267761830,2.64,20,1,42.0,18.0,10.0,35000.0,0.0,1,1.0,1,0,1.0,,14,15,9.0,,1.0,0.0,1.0,,,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,0.0,1,1
271601843,2.64,8,1,68.0,42.0,13.0,48000.0,0.0,1,1.0,1,0,3.0,,8,14,1.0,,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1.0,1,1
275004836,2.64,11,1,82.0,45.0,10.0,55000.0,0.0,1,1.0,1,0,3.0,", Изолированная",4,14,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1.0,0,0
273907511,2.64,10,0,41.0,20.0,9.0,29999.0,0.0,1,1.0,1,1,1.0,,10,17,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,2.0,0.0,1.0,1,1
235355662,3.0,4,0,37.0,15.0,10.0,38000.0,0.0,1,1.0,1,1,1.0,,14,17,0.0,,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,0,1.0,1,0.0,1.0,0.0,1,0,0,2.0,0.0,1.0,1,1
268903569,2.7,14,0,87.0,48.0,11.0,80000.0,0.0,1,1.0,1,1,3.0,,14,17,0.0,,,0.0,1.0,1.0,1.0,0.0,2.0,1,0,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,2.0,2.0,1.0,1,1
274794055,2.64,11,0,84.0,15.0,10.0,95000.0,0.0,1,1.0,1,0,3.0,,6,14,0.0,,,,,1.0,0.0,1.0,0.0,1,0,1,0,0,1.0,1,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,1,0
274455296,2.64,7,0,38.0,18.0,9.0,28000.0,0.0,1,1.0,1,0,1.0,,4,17,9.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,2.0,0.0,0.0,1,1
274838267,2.74,20,1,38.0,19.8,8.5,28000.0,0.0,1,1.0,1,1,1.0,,11,17,0.0,,1.0,1.0,0.0,,,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,2.0,0.0,1.0,1,1
274905945,2.64,11,0,35.0,18.0,10.0,29000.0,0.0,1,1.0,1,1,1.0,,9,24,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,3.0,0.0,1.0,1,1
273089522,3.1,15,0,30.0,15.0,8.0,30000.0,0.0,1,1.0,1,1,1.0,,1,4,9.0,0.0,2.0,,,0.0,1.0,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,0.0,0.0,0.0,1,1
272169225,2.74,20,1,38.0,19.0,8.0,30000.0,0.0,1,1.0,1,1,1.0,,14,17,8.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,0,0.0,0.0,0.0,1,1,1,2.0,0.0,1.0,1,1
274177400,2.64,20,1,40.0,20.0,10.0,30000.0,0.0,1,1.0,1,1,1.0,,9,22,0.0,,1.0,1.0,0.0,,,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,3.0,0.0,1.0,1,1
273379337,2.64,20,1,38.0,18.0,8.5,30000.0,0.0,1,1.0,1,1,1.0,,16,17,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,2.0,1.0,1.0,1,1
